"","diff","alpha","beta","gamma","confess"
"313",-1.12612612612613,0.28018018018018,0.530930930930931,0.526426426426426,0.0725225225225225
"314",-1.12012012012012,0.296996996996997,0.135135135135135,0.590490490490491,0.125225225225225
"315",-1.11411411411411,0.463163163163163,0.333933933933934,0.111511511511512,0.0716216216216216
"316",-1.10810810810811,0.311011011011011,0.481081081081081,0.334734734734735,0.122972972972973
"317",-1.1021021021021,0.167667667667668,0.19039039039039,0.374274274274274,0.0756756756756757
"318",-1.0960960960961,0.453953953953954,0.329129129129129,0.126026026026026,0.0430930930930931
"319",-1.09009009009009,0.13043043043043,0.0114114114114114,0.4998998998999,0.126726726726727
"320",-1.08408408408408,0.154854854854855,0.452852852852853,0.217617617617618,0.0539039039039039
"321",-1.07807807807808,0.44994994994995,0.524924924924925,0.564464464464464,0.0481981981981982
"322",-1.07207207207207,0.208108108108108,0.360960960960961,0.304704704704705,0.0689189189189189
"323",-1.06606606606607,0.318218218218218,0.229429429429429,0.487887887887888,0.0186186186186186
"324",-1.06006006006006,0.313013013013013,0.239039039039039,0.347247247247247,0.0232732732732733
"325",-1.05405405405405,0.435535535535536,0.021021021021021,0.192092092092092,0.108558558558559
"326",-1.04804804804805,0.195695695695696,0.129129129129129,0.113513513513514,0.0536036036036036
"327",-1.04204204204204,0.288588588588589,0.526126126126126,0.335235235235235,0.00750750750750751
"328",-1.03603603603604,0.278978978978979,0.431831831831832,0.523923923923924,0.108708708708709
"329",-1.03003003003003,0.315015015015015,0.232432432432432,0.56046046046046,0.0605105105105105
"330",-1.02402402402402,0.322622622622623,0.222822822822823,0.252152152152152,0.0986486486486486
"331",-1.01801801801802,0.212512512512513,0.314714714714715,0.35975975975976,0.0813813813813814
"332",-1.01201201201201,0.458358358358358,0.207207207207207,0.416816816816817,0.138288288288288
"333",-1.00600600600601,0.492392392392392,0.509309309309309,0.408308308308308,0.0753753753753754
"334",-1,0.367067067067067,0.502702702702703,0.578978978978979,0.0816816816816817
"335",-0.993993993993994,0.447547547547548,0.519519519519519,0.263663663663664,0.0219219219219219
"336",-0.987987987987988,0.372272272272272,0.32972972972973,0.189089089089089,0.0843843843843844
"337",-0.981981981981982,0.155655655655656,0.52972972972973,0.338238238238238,0.0306306306306306
"338",-0.975975975975976,0.377477477477478,0.0558558558558559,0.202602602602603,0.0749249249249249
"339",-0.96996996996997,0.163263263263263,0.41021021021021,0.258158158158158,0.11996996996997
"340",-0.963963963963964,0.488788788788789,0.481681681681682,0.156056056056056,0.102102102102102
"341",-0.957957957957958,0.323023023023023,0.377777777777778,0.211111111111111,0.102402402402402
"342",-0.951951951951952,0.216116116116116,0.561561561561562,0.594994994994995,0.121771771771772
"343",-0.945945945945946,0.274974974974975,0.121321321321321,0.285685685685686,0.141441441441441
"344",-0.93993993993994,0.165265265265265,0.228828828828829,0.525425425425425,0.14039039039039
"345",-0.933933933933934,0.205305305305305,0.0648648648648649,0.500900900900901,0.0642642642642643
"346",-0.927927927927928,0.413513513513514,0.271471471471471,0.194594594594595,0.0738738738738739
"347",-0.921921921921922,0.236536536536537,0.47027027027027,0.280680680680681,0.0426426426426426
"348",-0.915915915915916,0.217317317317317,0.378378378378378,0.574974974974975,0.0384384384384384
"349",-0.90990990990991,0.42992992992993,0.190990990990991,0.368268268268268,0.0241741741741742
"350",-0.903903903903904,0.27977977977978,0.528528528528528,0.165565565565566,0.0812312312312312
"351",-0.897897897897898,0.118418418418418,0.477477477477477,0.322222222222222,0.140690690690691
"352",-0.891891891891892,0.482782782782783,0.366366366366366,0.577477477477477,0.106306306306306
"353",-0.885885885885886,0.222922922922923,0.322522522522523,0.36976976976977,0.0668168168168168
"354",-0.87987987987988,0.423123123123123,0.371171171171171,0.304204204204204,0.0234234234234234
"355",-0.873873873873874,0.146446446446446,0.255855855855856,0.270670670670671,0.0166666666666667
"356",-0.867867867867868,0.162062062062062,0.0408408408408408,0.287687687687688,0.072972972972973
"357",-0.861861861861862,0.250550550550551,0.195195195195195,0.388288288288288,0.0647147147147147
"358",-0.855855855855856,0.132432432432432,0.428228228228228,0.231131131131131,0.131231231231231
"359",-0.84984984984985,0.438738738738739,0.452252252252252,0.387287287287287,0.0933933933933934
"360",-0.843843843843844,0.457957957957958,0.442042042042042,0.446346346346346,0.00705705705705706
"361",-0.837837837837838,0.359059059059059,0.374174174174174,0.157057057057057,0.104354354354354
"362",-0.831831831831832,0.495995995995996,0.21981981981982,0.446846846846847,0.107957957957958
"363",-0.825825825825826,0.106006006006006,0.247447447447447,0.145045045045045,0.136786786786787
"364",-0.81981981981982,0.477577577577578,0.338138138138138,0.316716716716717,0.0421921921921922
"365",-0.813813813813814,0.15045045045045,0.556756756756757,0.566966966966967,0.127177177177177
"366",-0.807807807807808,0.354254254254254,0.0504504504504504,0.33023023023023,0.13003003003003
"367",-0.801801801801802,0.377077077077077,0.508108108108108,0.260660660660661,0.0722222222222222
"368",-0.795795795795796,0.297797797797798,0.334534534534535,0.293193193193193,0.136936936936937
"369",-0.78978978978979,0.45995995995996,0.499099099099099,0.206606606606607,0.0908408408408408
"370",-0.783783783783784,0.427127127127127,0.268468468468468,0.320720720720721,0.0989489489489489
"371",-0.777777777777778,0.197697697697698,0.199399399399399,0.459359359359359,0.0546546546546547
"372",-0.771771771771772,0.493193193193193,0.489489489489489,0.363263263263263,0.071021021021021
"373",-0.765765765765766,0.152452452452452,0.374774774774775,0.394294294294294,0.0018018018018018
"374",-0.75975975975976,0.220920920920921,0.447447447447447,0.171571571571572,0.132882882882883
"375",-0.753753753753754,0.407507507507508,0.0432432432432432,0.362262262262262,0.0285285285285285
"376",-0.747747747747748,0.454754754754755,0.000600600600600601,0.134534534534535,0.0444444444444444
"377",-0.741741741741742,0.466766766766767,0.266666666666667,0.22012012012012,0.0839339339339339
"378",-0.735735735735736,0.403503503503504,0.156756756756757,0.256656656656657,0.0381381381381381
"379",-0.72972972972973,0.352652652652653,0.209009009009009,0.478378378378378,0.114264264264264
"380",-0.723723723723724,0.393493493493493,0.545945945945946,0.314214214214214,0.121021021021021
"381",-0.717717717717718,0.351451451451452,0.467267267267267,0.508408408408408,0.0911411411411411
"382",-0.711711711711712,0.113213213213213,0.0942942942942943,0.327727727727728,0.110810810810811
"383",-0.705705705705706,0.172072072072072,0.336336336336336,0.361761761761762,0.116216216216216
"384",-0.6996996996997,0.332632632632633,0.0312312312312312,0.423323323323323,0.124324324324324
"385",-0.693693693693694,0.202902902902903,0.418618618618619,0.213613613613614,0.0888888888888889
"386",-0.687687687687688,0.233333333333333,0.151951951951952,0.150550550550551,0.0216216216216216
"387",-0.681681681681682,0.104004004004004,0.0990990990990991,0.565965965965966,0.146696696696697
"388",-0.675675675675676,0.418318318318318,0.424024024024024,0.131531531531532,0.115015015015015
"389",-0.66966966966967,0.434334334334334,0.43003003003003,0.121021021021021,0.0432432432432432
"390",-0.663663663663664,0.416316316316316,0.254654654654655,0.331731731731732,0.0495495495495495
"391",-0.657657657657658,0.436336336336336,0.589189189189189,0.449349349349349,0.0051051051051051
"392",-0.651651651651652,0.204504504504505,0.215015015015015,0.223123123123123,0.0039039039039039
"393",-0.645645645645646,0.218518518518519,0.391591591591592,0.223623623623624,0.0621621621621622
"394",-0.63963963963964,0.34984984984985,0.529129129129129,0.385785785785786,0.00645645645645646
"395",-0.633633633633634,0.134434434434434,0.0018018018018018,0.594494494494495,0.00615615615615616
"396",-0.627627627627628,0.142842842842843,0.115315315315315,0.183083083083083,0.096996996996997
"397",-0.621621621621621,0.287387387387387,0.425225225225225,0.203103103103103,0.0337837837837838
"398",-0.615615615615616,0.431131131131131,0.584384384384384,0.398298298298298,0.03003003003003
"399",-0.60960960960961,0.122422422422422,0.278078078078078,0.482382382382382,0.0791291291291291
"400",-0.603603603603604,0.335835835835836,0.594594594594595,0.392292292292292,0.057957957957958
"401",-0.597597597597598,0.365465465465465,0.0834834834834835,0.531431431431431,0.0115615615615616
"402",-0.591591591591591,0.442742742742743,0.507507507507508,0.351251251251251,0.136486486486486
"403",-0.585585585585586,0.376276276276276,0.298498498498498,0.267167167167167,0.048048048048048
"404",-0.57957957957958,0.238138138138138,0.514114114114114,0.18958958958959,0.00795795795795796
"405",-0.573573573573574,0.405505505505506,0,0.321221221221221,0.0466966966966967
"406",-0.567567567567568,0.446746746746747,0.0864864864864865,0.555455455455455,0.0732732732732733
"407",-0.561561561561561,0.392292292292292,0.371771771771772,0.155055055055055,0.137537537537538
"408",-0.555555555555555,0.485185185185185,0.369369369369369,0.452352352352352,0.0324324324324324
"409",-0.54954954954955,0.486786786786787,0.466666666666667,0.475875875875876,0.128228228228228
"410",-0.543543543543544,0.337437437437437,0.437837837837838,0.240640640640641,0.0893393393393393
"411",-0.537537537537538,0.44954954954955,0.585585585585586,0.111011011011011,0.0869369369369369
"412",-0.531531531531531,0.138038038038038,0.165165165165165,0.215615615615616,0.0704204204204204
"413",-0.525525525525525,0.243743743743744,0.52012012012012,0.575475475475476,0.0282282282282282
"414",-0.51951951951952,0.201701701701702,0.438438438438438,0.317717717717718,0.0312312312312312
"415",-0.513513513513514,0.298198198198198,0.03003003003003,0.549449449449449,0.122372372372372
"416",-0.507507507507508,0.18008008008008,0.582582582582583,0.410810810810811,0.0956456456456456
"417",-0.501501501501501,0.245745745745746,0.434834834834835,0.403803803803804,0.00855855855855856
"418",-0.495495495495495,0.273773773773774,0.303903903903904,0.554954954954955,0.0370870870870871
"419",-0.48948948948949,0.5,0.484684684684685,0.456856856856857,0.0417417417417417
"420",-0.483483483483484,0.482382382382382,0.112312312312312,0.282182182182182,0.125675675675676
"421",-0.477477477477477,0.486386386386386,0.341741741741742,0.489389389389389,0.0244744744744745
"422",-0.471471471471471,0.319419419419419,0.415015015015015,0.51991991991992,0.103303303303303
"423",-0.465465465465465,0.399099099099099,0.0288288288288288,0.378778778778779,0.0929429429429429
"424",-0.45945945945946,0.215715715715716,0.112912912912913,0.501901901901902,0.143693693693694
"425",-0.453453453453454,0.405905905905906,0.538738738738739,0.52042042042042,0.0786786786786787
"426",-0.447447447447447,0.321421421421421,0.246246246246246,0.125525525525526,0.138888888888889
"427",-0.441441441441441,0.22972972972973,0.350750750750751,0.550950950950951,0.0774774774774775
"428",-0.435435435435435,0.451151151151151,0.237237237237237,0.159059059059059,0.0406906906906907
"429",-0.42942942942943,0.36986986986987,0.396396396396396,0.305705705705706,0.0762762762762763
"430",-0.423423423423424,0.1004004004004,0.036036036036036,0.422322322322322,0.0147147147147147
"431",-0.417417417417417,0.12962962962963,0.131531531531532,0.336736736736737,0.143993993993994
"432",-0.411411411411411,0.326226226226226,0.26966966966967,0.545945945945946,0.123573573573574
"433",-0.405405405405405,0.124424424424424,0.345945945945946,0.509409409409409,0.117417417417417
"434",-0.3993993993994,0.164464464464464,0.393393393393393,0.177577577577578,0.0157657657657658
"435",-0.393393393393394,0.286986986986987,0.464864864864865,0.356256256256256,0.131981981981982
"436",-0.387387387387387,0.431531531531532,0.136936936936937,0.513413413413413,0.0540540540540541
"437",-0.381381381381381,0.459159159159159,0.294294294294294,0.222622622622623,0.040990990990991
"438",-0.375375375375375,0.425125125125125,0.586786786786787,0.491891891891892,0.101351351351351
"439",-0.36936936936937,0.221321321321321,0.320720720720721,0.204104104104104,0.0132132132132132
"440",-0.363363363363364,0.197297297297297,0.445645645645646,0.593993993993994,0
"441",-0.357357357357357,0.367867867867868,0.0462462462462462,0.511411411411411,0.134984984984985
"442",-0.351351351351351,0.136036036036036,0.488288288288288,0.518918918918919,0.0124624624624625
"443",-0.345345345345345,0.325425425425425,0.0768768768768769,0.288188188188188,0.0127627627627628
"444",-0.33933933933934,0.333833833833834,0.0870870870870871,0.327227227227227,0.0493993993993994
"445",-0.333333333333333,0.222522522522523,0.282282282282282,0.598998998998999,0.0363363363363363
"446",-0.327327327327327,0.112412412412412,0.26006006006006,0.472372372372372,0.133033033033033
"447",-0.321321321321321,0.348648648648649,0.296696696696697,0.202102102102102,0.0827327327327327
"448",-0.315315315315315,0.462362362362362,0.333333333333333,0.28968968968969,0.0569069069069069
"449",-0.30930930930931,0.194094094094094,0.439039039039039,0.432332332332332,0.135585585585586
"450",-0.303303303303303,0.33023023023023,0.569369369369369,0.328728728728729,0.0472972972972973
"451",-0.297297297297297,0.238938938938939,0.138138138138138,0.28018018018018,0.046996996996997
"452",-0.291291291291291,0.32022022022022,0.358558558558559,0.228628628628629,0.0659159159159159
"453",-0.285285285285285,0.331431431431431,0.281081081081081,0.157557557557558,0.0424924924924925
"454",-0.279279279279279,0.186886886886887,0.012012012012012,0.302702702702703,0.128078078078078
"455",-0.273273273273273,0.4003003003003,0.332132132132132,0.126526526526527,0.00225225225225225
"456",-0.267267267267267,0.24974974974975,0.300900900900901,0.411311311311311,0.00555555555555555
"457",-0.261261261261261,0.223323323323323,0.0888888888888889,0.465365365365365,0.0660660660660661
"458",-0.255255255255255,0.481181181181181,0.233033033033033,0.25965965965966,0.0887387387387387
"459",-0.249249249249249,0.295795795795796,0.548348348348348,0.195595595595596,0.00765765765765766
"460",-0.243243243243243,0.437137137137137,0.156156156156156,0.156556556556557,0.120870870870871
"461",-0.237237237237237,0.327827827827828,0.448048048048048,0.153053053053053,0.0696696696696697
"462",-0.231231231231231,0.349049049049049,0.184984984984985,0.201101101101101,0.0992492492492492
"463",-0.225225225225225,0.492792792792793,0.0468468468468468,0.27967967967968,0.0457957957957958
"464",-0.219219219219219,0.383483483483483,0.550750750750751,0.251151151151151,0.130780780780781
"465",-0.213213213213213,0.184484484484485,0.342942942942943,0.514414414414414,0.0396396396396396
"466",-0.207207207207207,0.390690690690691,0.557357357357357,0.587487487487487,0.0575075075075075
"467",-0.201201201201201,0.29019019019019,0.118318318318318,0.351751751751752,0.0453453453453453
"468",-0.195195195195195,0.409109109109109,0.47987987987988,0.441841841841842,0.0501501501501501
"469",-0.189189189189189,0.142442442442442,0.0498498498498498,0.315215215215215,0.105705705705706
"470",-0.183183183183183,0.107207207207207,0.297297297297297,0.595495495495496,0.12042042042042
"471",-0.177177177177177,0.135635635635636,0.304504504504505,0.398798798798799,0.065015015015015
"472",-0.171171171171171,0.331031031031031,0.288288288288288,0.416316316316316,0.10990990990991
"473",-0.165165165165165,0.213713713713714,0.476876876876877,0.212112112112112,0.109159159159159
"474",-0.159159159159159,0.206506506506507,0.13993993993994,0.14004004004004,0.141291291291291
"475",-0.153153153153153,0.246946946946947,0.58018018018018,0.588488488488488,0.0213213213213213
"476",-0.147147147147147,0.178878878878879,0.558558558558559,0.32972972972973,0.147897897897898
"477",-0.141141141141141,0.382282282282282,0.261261261261261,0.342742742742743,0.000750750750750751
"478",-0.135135135135135,0.356256256256256,0.547147147147147,0.103503503503504,0.0027027027027027
"479",-0.129129129129129,0.148848848848849,0.282882882882883,0.285185185185185,0.103753753753754
"480",-0.123123123123123,0.210910910910911,0.3003003003003,0.534434434434434,0.0515015015015015
"481",-0.117117117117117,0.276576576576577,0.302102102102102,0.383283283283283,0.0971471471471471
"482",-0.111111111111111,0.384684684684685,0.434234234234234,0.167567567567568,0.140540540540541
"483",-0.105105105105105,0.193293293293293,0.0702702702702703,0.587987987987988,0.0454954954954955
"484",-0.099099099099099,0.159259259259259,0.137537537537538,0.533433433433433,0.0342342342342342
"485",-0.0930930930930933,0.115215215215215,0.421021021021021,0.384784784784785,0.024024024024024
"486",-0.0870870870870872,0.426326326326326,0.113513513513514,0.244644644644645,0.0309309309309309
"487",-0.0810810810810811,0.373873873873874,0.433633633633634,0.1,0.0279279279279279
"488",-0.075075075075075,0.10960960960961,0.387387387387387,0.142542542542543,0.0378378378378378
"489",-0.069069069069069,0.191291291291291,0.234234234234234,0.445845845845846,0.106156156156156
"490",-0.0630630630630633,0.337837837837838,0.0444444444444444,0.464364364364364,0.0405405405405405
"491",-0.0570570570570572,0.343443443443443,0.045045045045045,0.326226226226226,0.0885885885885886
"492",-0.0510510510510511,0.190890890890891,0.505105105105105,0.230630630630631,0.021021021021021
"493",-0.045045045045045,0.307407407407407,0.222222222222222,0.340740740740741,0.113663663663664
"494",-0.0390390390390389,0.454354354354354,0.196396396396396,0.417817817817818,0.116666666666667
"495",-0.0330330330330328,0.22012012012012,0.0036036036036036,0.251651651651652,0.0258258258258258
"496",-0.0270270270270272,0.261361361361361,0.383183183183183,0.107507507507508,0.0656156156156156
"497",-0.0210210210210211,0.433933933933934,0.0102102102102102,0.155555555555556,0.0858858858858859
"498",-0.015015015015015,0.408708708708709,0.246846846846847,0.140540540540541,0.106906906906907
"499",-0.00900900900900892,0.121221221221221,0.125525525525526,0.583483483483483,0.0477477477477477
"500",-0.00300300300300282,0.237737737737738,0.487687687687688,0.283183183183183,0.129129129129129
"501",0.00300300300300282,0.353053053053053,0.143543543543544,0.431831831831832,0.0478978978978979
"502",0.00900900900900892,0.300600600600601,0.347747747747748,0.122522522522523,0.0151651651651652
"503",0.015015015015015,0.371871871871872,0.284084084084084,0.389289289289289,0.0513513513513513
"504",0.0210210210210211,0.174474474474474,0.548948948948949,0.466866866866867,0.117567567567568
"505",0.0270270270270272,0.343043043043043,0.515915915915916,0.570970970970971,0.0223723723723724
"506",0.0330330330330328,0.497597597597598,0.015015015015015,0.273673673673674,0.139489489489489
"507",0.0390390390390389,0.150850850850851,0.580780780780781,0.148048048048048,0.0162162162162162
"508",0.045045045045045,0.134834834834835,0.0234234234234234,0.341741741741742,0.0024024024024024
"509",0.0510510510510511,0.194494494494495,0.496096096096096,0.279179179179179,0.145045045045045
"510",0.0570570570570572,0.114814814814815,0.21021021021021,0.101001001001001,0.0863363363363363
"511",0.0630630630630629,0.465965965965966,0.213213213213213,0.123523523523524,0.148348348348348
"512",0.069069069069069,0.414314314314314,0.0048048048048048,0.538438438438438,0.0585585585585586
"513",0.075075075075075,0.358258258258258,0.170570570570571,0.283683683683684,0.0328828828828829
"514",0.0810810810810811,0.184884884884885,0.564564564564564,0.184584584584585,0.028978978978979
"515",0.0870870870870872,0.225325325325325,0.36996996996997,0.227127127127127,0.0250750750750751
"516",0.0930930930930929,0.208508508508509,0.576576576576577,0.418318318318318,0.0487987987987988
"517",0.099099099099099,0.309009009009009,0.0660660660660661,0.290690690690691,0.109459459459459
"518",0.105105105105105,0.46956956956957,0.307507507507507,0.448348348348348,0.106756756756757
"519",0.111111111111111,0.164064064064064,0.124324324324324,0.22962962962963,0.0415915915915916
"520",0.117117117117117,0.182482482482482,0.521321321321321,0.401301301301301,0.110660660660661
"521",0.123123123123123,0.108408408408408,0.103903903903904,0.221121121121121,0.135435435435435
"522",0.129129129129129,0.473573573573574,0.302702702702703,0.415815815815816,0.0183183183183183
"523",0.135135135135135,0.457157157157157,0.23963963963964,0.268668668668669,0.13978978978979
"524",0.141141141141141,0.363463463463463,0.0156156156156156,0.245645645645646,0.0695195195195195
"525",0.147147147147147,0.255755755755756,0.192192192192192,0.507907907907908,0.111861861861862
"526",0.153153153153153,0.41991991991992,0.491291291291291,0.132532532532533,0.112912912912913
"527",0.159159159159159,0.274574574574575,0.574174174174174,0.51041041041041,0.108108108108108
"528",0.165165165165165,0.11001001001001,0.535135135135135,0.289189189189189,0.0468468468468468
"529",0.171171171171171,0.325825825825826,0.36036036036036,0.163063063063063,0.0490990990990991
"530",0.177177177177177,0.34024024024024,0.0324324324324324,0.250650650650651,0.0876876876876877
"531",0.183183183183183,0.102002002002002,0.48048048048048,0.174574574574575,0.0963963963963964
"532",0.189189189189189,0.373473473473473,0.492492492492492,0.310710710710711,0.0828828828828829
"533",0.195195195195195,0.329029029029029,0.592192192192192,0.11001001001001,0.0315315315315315
"534",0.201201201201201,0.450750750750751,0.593393393393393,0.374774774774775,0.0927927927927928
"535",0.207207207207207,0.278178178178178,0.441441441441441,0.308708708708709,0.102252252252252
"536",0.213213213213213,0.134034034034034,0.485285285285285,0.34024024024024,0.0921921921921922
"537",0.219219219219219,0.341041041041041,0.1003003003003,0.560960960960961,0.144594594594595
"538",0.225225225225225,0.382682682682683,0.123723723723724,0.53993993993994,0.0142642642642643
"539",0.231231231231231,0.467967967967968,0.0042042042042042,0.473373373373373,0.0442942942942943
"540",0.237237237237237,0.177277277277277,0.0906906906906907,0.241141141141141,0.133483483483483
"541",0.243243243243243,0.19049049049049,0.503303303303303,0.317217217217217,0.129279279279279
"542",0.249249249249249,0.406306306306306,0.522522522522523,0.257657657657658,0.124474474474474
"543",0.255255255255255,0.166866866866867,0.128528528528529,0.565465465465465,0.142342342342342
"544",0.261261261261261,0.447147147147147,0.299099099099099,0.124024024024024,0.124924924924925
"545",0.267267267267267,0.402702702702703,0.592792792792793,0.190590590590591,0.117117117117117
"546",0.273273273273273,0.14964964964965,0.412612612612613,0.31021021021021,0.0767267267267267
"547",0.279279279279279,0.368268268268268,0.44984984984985,0.412812812812813,0.08003003003003
"548",0.285285285285285,0.102402402402402,0.0708708708708709,0.543443443443443,0.0815315315315315
"549",0.291291291291291,0.188488488488488,0.316516516516517,0.277677677677678,0.0822822822822823
"550",0.297297297297297,0.31981981981982,0.0474474474474474,0.387787787787788,0.0581081081081081
"551",0.303303303303303,0.360660660660661,0.317117117117117,0.532932932932933,0.121921921921922
"552",0.309309309309309,0.243343343343343,0.269069069069069,0.425325325325325,0.0588588588588589
"553",0.315315315315315,0.250950950950951,0.00600600600600601,0.391791791791792,0.0744744744744745
"554",0.321321321321321,0.224124124124124,0.557957957957958,0.104504504504505,0.118318318318318
"555",0.327327327327327,0.129229229229229,0.574774774774775,0.299199199199199,0.0938438438438438
"556",0.333333333333333,0.363063063063063,0.141741741741742,0.524924924924925,0.0297297297297297
"557",0.339339339339339,0.464764764764765,0.24984984984985,0.199099099099099,0.00870870870870871
"558",0.345345345345345,0.174874874874875,0.0228228228228228,0.567467467467467,0.0792792792792793
"559",0.351351351351351,0.417517517517518,0.433033033033033,0.504904904904905,0.0012012012012012
"560",0.357357357357357,0.455155155155155,0.192792792792793,0.297697697697698,0.0924924924924925
"561",0.363363363363364,0.251351351351351,0.258858858858859,0.477377377377377,0.0165165165165165
"562",0.369369369369369,0.192092092092092,0.344144144144144,0.133033033033033,0.0638138138138138
"563",0.375375375375375,0.387087087087087,0.30990990990991,0.397297297297297,0.0325825825825826
"564",0.381381381381381,0.292592592592593,0.0216216216216216,0.27017017017017,0.10975975975976
"565",0.387387387387387,0.14004004004004,0.0456456456456456,0.254154154154154,0.149099099099099
"566",0.393393393393394,0.193693693693694,0.332732732732733,0.38978978978979,0.034984984984985
"567",0.399399399399399,0.473173173173173,0.46966966966967,0.556456456456456,0.0364864864864865
"568",0.405405405405405,0.499199199199199,0.139339339339339,0.430830830830831,0.0171171171171171
"569",0.411411411411411,0.266166166166166,0.14954954954955,0.456356356356356,0.143393393393393
"570",0.417417417417417,0.453153153153153,0.593993993993994,0.38028028028028,0.000900900900900901
"571",0.423423423423424,0.162862862862863,0.513513513513513,0.121521521521522,0.0301801801801802
"572",0.429429429429429,0.498398398398398,0.318918918918919,0.354754754754755,0.100600600600601
"573",0.435435435435435,0.23013013013013,0.381381381381381,0.531931931931932,0.00990990990990991
"574",0.441441441441441,0.301001001001001,0.454054054054054,0.402802802802803,0.0866366366366366
"575",0.447447447447447,0.24014014014014,0.598798798798799,0.561961961961962,0.0702702702702703
"576",0.453453453453454,0.256556556556557,0.142942942942943,0.399299299299299,0.133933933933934
"577",0.45945945945946,0.401501501501502,0.0342342342342342,0.424824824824825,0.0867867867867868
"578",0.465465465465465,0.427527527527528,0.431231231231231,0.235135135135135,0.126426426426426
"579",0.471471471471471,0.374674674674675,0.363363363363363,0.248648648648649,0.0570570570570571
"580",0.477477477477477,0.415515515515516,0.291291291291291,0.43983983983984,0.0633633633633634
"581",0.483483483483484,0.228528528528529,0.578978978978979,0.52992992992993,0.0456456456456456
"582",0.48948948948949,0.236136136136136,0.409009009009009,0.120520520520521,0.0340840840840841
"583",0.495495495495495,0.457557557557558,0.508708708708709,0.548448448448448,0.111411411411411
"584",0.501501501501501,0.350650650650651,0.285285285285285,0.16006006006006,0.145945945945946
"585",0.507507507507508,0.379479479479479,0.536936936936937,0.583983983983984,0.0690690690690691
"586",0.513513513513514,0.308208208208208,0.0582582582582583,0.428828828828829,0.060960960960961
"587",0.51951951951952,0.106406406406406,0.583783783783784,0.447847847847848,0.0758258258258258
"588",0.525525525525525,0.214914914914915,0.293693693693694,0.503903903903904,0.123273273273273
"589",0.531531531531531,0.489189189189189,0.118918918918919,0.15005005005005,0.0021021021021021
"590",0.537537537537538,0.293793793793794,0.219219219219219,0.488388388388388,0.136036036036036
"591",0.543543543543544,0.231331331331331,0.28048048048048,0.170570570570571,0.107357357357357
"592",0.54954954954955,0.228928928928929,0.0204204204204204,0.26016016016016,0.089039039039039
"593",0.555555555555555,0.173673673673674,0.144144144144144,0.457857857857858,0.127927927927928
"594",0.561561561561561,0.323423423423423,0.154354354354354,0.146546546546547,0.137087087087087
"595",0.567567567567568,0.109209209209209,0.465465465465465,0.537937937937938,0.118168168168168
"596",0.573573573573574,0.218118118118118,0.227627627627628,0.255655655655656,0.146396396396396
"597",0.57957957957958,0.357057057057057,0.0912912912912913,0.540940940940941,0.0512012012012012
"598",0.585585585585585,0.23973973973974,0.464264264264264,0.586486486486486,0.0936936936936937
"599",0.591591591591591,0.102802802802803,0.203603603603604,0.476376376376376,0.131831831831832
"600",0.597597597597598,0.490790790790791,0.297897897897898,0.502902902902903,0.0385885885885886
"601",0.603603603603604,0.370670670670671,0.114714714714715,0.122022022022022,0.13993993993994
"602",0.60960960960961,0.166466466466466,0.321321321321321,0.358758758758759,0.0175675675675676
"603",0.615615615615615,0.183283283283283,0.353753753753754,0.265165165165165,0.125525525525526
"604",0.621621621621621,0.225725725725726,0.174774774774775,0.483883883883884,0.0207207207207207
"605",0.627627627627628,0.411911911911912,0.41981981981982,0.207107107107107,0.0980480480480481
"606",0.633633633633634,0.229329329329329,0.27987987987988,0.37977977977978,0.0524024024024024
"607",0.63963963963964,0.436736736736737,0.392192192192192,0.485885885885886,0.0136636636636637
"608",0.645645645645645,0.214514514514515,0.544744744744745,0.534934934934935,0.0412912912912913
"609",0.651651651651652,0.371471471471472,0.324324324324324,0.364264264264264,0.0255255255255255
"610",0.657657657657658,0.351051051051051,0.024024024024024,0.224124124124124,0.13048048048048
"611",0.663663663663664,0.372672672672673,0.257057057057057,0.11951951951952,0.0333333333333333
"612",0.66966966966967,0.432732732732733,0.135735735735736,0.322722722722723,0.0408408408408408
"613",0.675675675675675,0.334234234234234,0.381981981981982,0.542442442442442,0.149249249249249
"614",0.681681681681682,0.441141141141141,0.236036036036036,0.505905905905906,0.0498498498498498
"615",0.687687687687688,0.144844844844845,0.0732732732732733,0.281181181181181,0.00525525525525525
"616",0.693693693693694,0.139239239239239,0.201801801801802,0.499399399399399,0.0768768768768769
"617",0.6996996996997,0.260560560560561,0.177177177177177,0.315715715715716,0.00135135135135135
"618",0.705705705705705,0.143243243243243,0.520720720720721,0.266166166166166,0.0648648648648649
"619",0.711711711711712,0.472772772772773,0.0168168168168168,0.206106106106106,0.11981981981982
"620",0.717717717717718,0.475575575575576,0.201201201201201,0.259159159159159,0.0159159159159159
"621",0.723723723723724,0.335435435435435,0.278678678678679,0.127027027027027,0.0566066066066066
"622",0.72972972972973,0.230930930930931,0.321921921921922,0.435835835835836,0.132582582582583
"623",0.735735735735736,0.397897897897898,0.144744744744745,0.405305305305305,0.0522522522522523
"624",0.741741741741742,0.189289289289289,0.555555555555556,0.242142142142142,0.124774774774775
"625",0.747747747747748,0.294194194194194,0.444444444444444,0.366766766766767,0.113513513513514
"626",0.753753753753754,0.13963963963964,0.0636636636636637,0.276176176176176,0.0824324324324324
"627",0.75975975975976,0.364264264264264,0.56036036036036,0.160560560560561,0.0249249249249249
